geonames_id,city_name,url
1816670,Beijing,http://www.nytimes.com/reuters/2014/03/18/world/asia/18reuters-malaysia-airlines-china.html
2643741,City of London,http://www.nytimes.com/reuters/2014/03/02/business/02reuters-floods-europe.html
2643741,City of London,http://www.nytimes.com/2014/02/20/sports/olympics/kim-yu-na-leads-figure-skating-after-short-program.html
281184,Jerusalem,http://www.theguardian.com/commentisfree/2014/jan/03/ariel-sharon-final-mission-peace-israel
4884192,Batavia,http://www.nytimes.com/2014/01/10/us/politics/farm-bill-talks-hit-snag-on-dairy-and-catfish-programs.html
2988507,Paris,http://www.theguardian.com/film/2014/jan/31/julie-gayet-france-cesar-film-awards
2964574,Dublin,http://www.theguardian.com/politics/blog/2014/jan/27/50p-tax-rate-better-coalition-ed-balls-miliband
4930956,Boston,http://www.nytimes.com/2014/03/22/us/2-reviews-clear-fbi-agent-who-killed-man-tied-to-boston-suspects.html
2950159,Berlin,http://www.nytimes.com/reuters/2014/03/17/business/17reuters-bangladesh-compensation.html
4560349,Philadelphia,http://www.nytimes.com/2014/01/23/nyregion/a-gilded-goddess-would-rather-be-in-philadelphia.html
2643743,London,http://www.theguardian.com/commentisfree/2014/jan/12/benefits-street-poverty-porn-british-fury
3067696,Prague,http://www.theguardian.com/travel/2014/jan/17/adventure-holidays-trips-2014-europe
4560349,Philadelphia,http://www.nytimes.com/2014/03/02/travel/restaurant-report-little-nonnas-in-philadelphia.html
5128581,New York City,http://www.slate.com/blogs/browbeat/2013/12/27/best_slate_stories_2013_writers_who_took_one_for_the_team.html
360630,Cairo,http://www.nytimes.com/2013/12/23/world/middleeast/tension-rises-at-egyptian-universities.html
4140963,"Washington, D. C.",http://www.newrepublic.com/article/116196/obamacare-enrollment-confusion-late-payments-small-business-issues
2988507,Paris,http://www.theguardian.com/lifeandstyle/2010/feb/12/better-relationships-dan-peter-snow
4699066,Houston,http://www.nytimes.com/aponline/2014/02/18/business/ap-us-anadarko-sale.html
524901,Moscow,http://www.washingtonpost.com/world/national-security/edward-snowden-after-months-of-nsa-revelations-says-his-missions-accomplished/2013/12/23/49fc36de-6c1c-11e3-a523-fe73f0ff6b8d_story.html
3067696,Prague,http://www.theguardian.com/film/2014/feb/02/journal-de-france-mark-kermode-review
264371,Athens,http://www.theguardian.com/science/blog/2011/jan/28/body-odour-dogs-sniff-out-cancer
4930956,Boston,http://www.theguardian.com/world/2014/jan/06/cold-weather-snow-hits-us-live-coverage
4887398,Chicago,http://online.wsj.com/news/articles/SB10001424052702304483804579284273715760200
1275339,Mumbai,http://techcrunch.com/2014/01/27/googles-defamation-case-in-india-underscores-challenges-in-ensuring-internet-freedom/
1850147,Tokyo,http://www.nytimes.com/2014/02/07/technology/sony-to-sell-pc-unit-amid-dwindling-sales.html
1795565,Shenzhen,http://www.nytimes.com/2014/03/01/business/chinese-currency-drops-almost-1.html
1816670,Beijing,http://www.nytimes.com/reuters/2014/03/09/world/asia/09reuters-malaysia-airlines-timeline.html
281133,Gaza,http://www.nytimes.com/2014/01/20/world/middleeast/2-are-wounded-after-israel-unleashes-airstrike-in-gaza.html
4641239,Memphis,http://www.nytimes.com/2014/02/19/sports/basketball/knicks-come-back-but-cant-close-deal-in-loss-to-grizzlies.html
2643743,London,http://www.theguardian.com/uk-news/2014/feb/08/stabbed-man-dies-crashing-car-bus
5419384,Denver,http://www.businessweek.com/news/2014-01-13/southwest-wrong-airport-landing-in-missouri-spurs-u-dot-s-dot-probe-1
2643123,Manchester,http://www.theguardian.com/football/blog/2014/feb/24/wayne-rooney-manchester-united-new-deal
108410,Riyadh,http://www.nytimes.com/aponline/2014/02/06/world/middleeast/ap-ml-saudi-student-death.html
1816670,Beijing,http://www.nytimes.com/reuters/2014/03/04/business/04reuters-china-parliament-instantview.html
4140963,Washington,http://www.businessinsider.com/best-selling-cars-in-december-2013-2014-1
4140963,Washington,http://www.forbes.com/sites/work-in-progress/2013/12/30/7-reasons-stress-well-being-made-noise-at-work-in-2013/
1796236,Shanghai,http://www.theguardian.com/lifeandstyle/2014/feb/14/valentines-day-odd-numbered-cinema-seats-china
4140963,"Washington, D. C.",http://www.washingtonpost.com/politics/what-voter-turnout-means-for-efforts-to-remedy-income-inequality/2014/01/04/dbf6cb4c-7551-11e3-bc6b-712d770c3715_story.html
524901,Moscow,http://www.theguardian.com/world/2011/jan/04/us-criticises-russia-jail-boris-nemtsov
2867714,München,http://www.nytimes.com/2014/03/03/sports/soccer/routed-twice-in-three-days-schalke-looks-inward.html
4887398,Chicago,http://www.newrepublic.com/article/books/the-arrow-and-the-poem
2643743,London,http://www.theguardian.com/science/2014/jan/15/london-skulls-roman-head-hunters
524901,Moscow,http://www.nytimes.com/aponline/2014/03/16/world/europe/ap-eu-russia-moonshine-deaths.html
3169070,Rome,http://www.wired.com/opinion/2014/01/killing-net-neutrality-means-killing-economic-equality-access/
2172517,Canberra,http://www.theguardian.com/sport/video/2013/dec/27/piers-morgan-brett-lee-over-cricket
4684888,Dallas,http://www.nytimes.com/aponline/2014/01/24/arts/ap-us-music-acm-awards.html
1166993,Rāwalpindi,http://www.nytimes.com/2014/03/15/world/asia/former-military-ruler-of-pakistan-pervez-musharraf.html
1816670,Beijing,http://www.nytimes.com/reuters/2014/03/03/business/03reuters-china-economy-trade.html
4560349,Philadelphia,http://www.nytimes.com/2014/02/19/realestate/commercial/mormon-church-to-expand-development-in-philadelphia.html
4140963,Washington,http://medium.com/p/750498a44298
2643743,London,http://www.theguardian.com/music/musicblog/2010/jan/11/notes-noughties-grime-dubstep
2655603,Birmingham,http://www.theguardian.com/uk-news/2014/jan/25/benefits-street-charged-drug-supply-crack-cocaine-black-dee
2473572,Mahdia,http://www.nytimes.com/reuters/2014/02/25/world/africa/25reuters-nigeria-violence.html
3169070,Rome,http://www.theatlantic.com/international/archive/2014/02/can-the-un-change-the-churchs-views-on-abortion-and-gay-rights/283642/
2654675,Bristol,http://www.theguardian.com/uk-news/2014/jan/23/man-charged-tweets-stella-creasy
4711801,Missouri City,http://www.nytimes.com/2014/02/19/sports/baseball/joba-chamberlains-motto-no-more-weirdness.html
2643743,London,http://www.nytimes.com/2014/03/10/world/africa/10iht-educbriefs10.html
1850147,Tokyo,http://www.nytimes.com/reuters/2014/02/16/world/asia/16reuters-japan-snow.html
3117735,Madrid,http://www.nytimes.com/2014/03/18/sports/soccer/countdown-to-2014-world-cup-in-brazil-day-87.html
3169070,Rome,http://www.theguardian.com/world/video/2014/mar/03/pope-francis-swears-vatican-blessing-video
2643743,London,http://www.theguardian.com/business/economics-blog/2014/mar/20/george-osborne-budget-kill-renewable-energy-revolution-tax-break
1850147,Tokyo,http://arstechnica.com/business/2014/02/having-lost-463-million-in-bitcoins-mtgox-files-for-bankruptcy-protection/
2643123,Manchester,http://www.theguardian.com/football/blog/2014/feb/10/serie-a-talking-points-mario-balotelli
4140963,Washington,http://www.nytimes.com/aponline/2014/01/14/us/ap-us-wall-street.html
6173331,Vancouver,http://www.theguardian.com/sport/blog/2014/jan/19/norway-drug-tests
1816670,Beijing,http://www.nytimes.com/reuters/2014/02/15/business/15reuters-china-economy-money.html
170654,Damascus,http://www.theguardian.com/world/2014/jan/31/syrian-government-starve-or-surrender-civilians
4140963,Washington,http://techcrunch.com/2014/01/13/google-just-bought-connected-device-company-nest-for-3-2b-in-cash/
2643743,London,http://www.theguardian.com/uk/2012/jul/16/london-2012-olympics-marketing-capital
4847385,Atlantic,http://www.theatlantic.com/health/archive/2014/03/do-unemployed-moms-have-healthier-babies/284456/
264371,Athens,http://www.theguardian.com/football/2014/mar/18/manchester-united-olympiakos-coach
3117735,Madrid,http://www.nytimes.com/aponline/2014/02/08/world/europe/ap-eu-spain-princess-woes.html
1642911,Jakarta,http://www.theguardian.com/environment/2014/feb/24/poison-fear-as-seven-sumatran-elephants-found-dead
524901,Moscow,http://www.theguardian.com/football/2014/mar/21/fifa-stop-russia-host-2108-world-cup-andy-burnham
2253354,Dakar,http://www.theguardian.com/world/2014/feb/25/dakar-rally-epsilon-team-founder-held-cocaine-seized-france
2643743,London,http://www.theguardian.com/travel/2014/feb/06/shard-london-hotel-opening-may
727011,Sofia,http://www.nytimes.com/2014/01/30/arts/music/a-homage-to-alfred-schnittke-at-juilliard.html
4140963,Washington,http://www.nytimes.com/aponline/2014/02/18/us/politics/ap-us-foreign-holdings.html
1835553,Suigen,http://www.nytimes.com/2014/01/24/technology/samsungs-profit-drops-as-apple-squeezes-mobile-sales.html
4140963,Washington,http://www.huffingtonpost.com/chris-sosa/aaron-schock-outing_b_4550604.html
4930956,Boston,http://www.sbnation.com/nba/2014/1/27/5349400/paul-pierce-kevin-garnett-boston-celtics-return-tribute
491422,Sochi,http://www.nytimes.com/2014/02/21/world/europe/russian-punk-group-ends-protest-tour-of-sochi.html
5809844,Seattle,http://www.theatlantic.com/business/archive/2014/03/can-megachurches-deal-with-mega-money-in-a-christian-way/284379/
2800866,Brussels,http://www.theguardian.com/world/2014/feb/09/swiss-referendum-immigration-quotas
1816670,Beijing,http://www.theguardian.com/world/2014/jan/22/xu-zhiyong-trial-china-official-reaction-new-citizens-movement
1816670,Beijing,http://www.theguardian.com/world/2014/mar/15/flight-mh370-malaysians-convinced-missing-airliner-was-hijacked
2643743,London,http://www.theguardian.com/lifeandstyle/2014/jan/12/flesh-and-buns-asian-restaurant-review-jay-rayner
2988507,Paris,http://www.nytimes.com/2014/03/18/nyregion/ex-official-tells-of-cash-and-stoves-as-bribes.html
2618425,Copenhagen,http://www.bbc.co.uk/news/magazine-25449219
4180439,Atlanta,http://nymag.com/arts/all/to-do-2014-2-10/
4350049,California,http://www.nytimes.com/aponline/2014/02/25/technology/ap-as-tec-linkedin-china.html
232422,Kampala,http://www.theguardian.com/travel/2014/feb/19/top-10-affordable-safaris-east-africa
1298824,Rangoon,http://www.newyorker.com/online/blogs/currency/2014/01/my-iphone-in-myanmar.html
5037649,Minneapolis,http://www.theguardian.com/society/2013/dec/31/alzheimers-patients-decline-vitamin-e-supplements
4180439,Atlanta,http://www.slate.com/blogs/behold/2014/01/25/kaylinn_gilstrap_southern_comfort_looks_at_some_of_the_characters_who_visit.html
4887398,Chicago,http://www.theguardian.com/world/2014/jan/07/amtrak-trains-stranded-passengers-overnight-chicago
1850147,Tokyo,http://www.theverge.com/2014/2/28/5456202/mt-gox-files-for-bankruptcy
7538598,Lido,http://www.nytimes.com/2014/03/18/world/asia/tension-is-growing-as-families-of-flight-370-passengers-hold-vigil.html
250441,Amman,http://www.forbes.com/sites/forbesleadershipforum/2013/12/23/was-the-real-wolf-of-wall-street-all-wrong/
1796236,Shanghai,http://www.nytimes.com/2014/03/01/business/chinese-currency.html
2988507,Paris,http://www.nytimes.com/2014/02/09/world/europe/2-die-as-boulder-hits-french-train.html
2637104,Stamford,http://www.telegraph.co.uk/sport/football/teams/manchester-united/10582028/David-Moyes-hits-back-at-Manchester-United-critics.html
4758023,Fairfax,http://www.nytimes.com/aponline/2014/03/17/us/politics/ap-us-drones-at-home.html
2172517,Canberra,http://www.theguardian.com/world/2014/jan/13/high-court-challenge-could-enable-asylum-seekers-to-stay-in-australia
4684888,Dallas,http://arstechnica.com/tech-policy/2014/02/oscar-nominated-dallas-buyers-club-sues-31-over-bittorrent-downloads/
1273294,Delhi,http://medium.com/all-about-birds-1/a69da9dcfe97
2643743,London,http://www.theguardian.com/commentisfree/2013/dec/31/romanian-bulgarian-migration-politicians
2648579,Glasgow,http://www.theguardian.com/music/musicblog/2014/jan/14/mogwai-rave-tapes-album-stream
2158177,Melbourne,http://www.nytimes.com/2014/01/23/business/energy-environment/australia-divided-on-fracking.html
112931,Tehran,http://www.theguardian.com/tv-and-radio/tvandradioblog/2014/jan/17/homeland-reset-season-four
3143244,Oslo,http://www.bbc.co.uk/news/world-europe-25556936
1819729,Hong Kong,http://www.theguardian.com/commentisfree/2014/jan/15/whats-cranking-up-heat-south-eastern-australia
4180439,Atlanta,http://www.nytimes.com/2013/12/28/your-money/seals-of-approval-for-home-health-care-providers.html
1816670,Beijing,http://www.nytimes.com/2013/12/22/magazine/apply-a-little-pressure.html
4560349,Philadelphia,http://www.gq.com/entertainment/sports/201402/jay-glazer-nfl-fox-sport-extras
379252,Khartoum,http://www.newyorker.com/online/blogs/newsdesk/2013/12/south-sudan-erupts.html
4140963,"Washington, D. C.",http://www.newyorker.com/online/blogs/borowitzreport/2014/02/gates-spends-entire-first-day-back-in-office-trying-to-install-windows-81.html
4699066,Houston,http://www.nytimes.com/2014/01/28/business/airport-forecast-for-2014-more-guns-faster-security.html
4140963,Washington,http://www.buzzfeed.com/bennyjohnson/25-glorious-things-you-only-find-at-cpac
4140963,Washington,http://www.nytimes.com/2013/12/28/nyregion/winning-lottery-numbers-for-dec-27-2013.html
250441,Amman,http://www.gq.com/style/blogs/the-gq-eye/2014/01/jerry-seinfeld-sneakers-reddit-ama.html
1280737,Lhasa,http://www.nytimes.com/2014/02/16/world/asia/after-winding-odyssey-tibetan-texts-find-home-in-china.html
4517009,London,http://www.theguardian.com/cities/2014/feb/17/cities-in-motion-transport-urban-character
5174095,Toronto,http://www.theguardian.com/sport/2014/mar/17/jermain-defoe-will-bruin-thierry-henry-mls-goalscoring-exploits
4347778,Baltimore,http://medium.com/p/1873a505ce2a
1816670,Beijing,http://www.theguardian.com/world/2014/jan/23/china-activists-trial-zhao-changqing-hou-xin
2643123,Manchester,http://www.theguardian.com/football/video/2014/mar/18/manchester-united-david-moyes-job-olympiakos-video
281133,Gaza,http://www.theatlantic.com/international/archive/2014/01/ariel-sharons-legacy-of-separation/282955/
1816670,Beijing,http://www.nytimes.com/aponline/2014/03/19/us/ap-us-china-shellfish-ban.html
1816670,Beijing,http://www.theguardian.com/environment/2014/mar/07/china-pollution-smog-air-purifiers-masks
2473572,Mahdia,http://www.theguardian.com/film/2014/jan/09/sean-bobbitt-12-years-a-slave-cinematographer
4140963,"Washington, D. C.",http://www.nytimes.com/2014/03/02/us/senator-expresses-concerns-about-nuclear-waste-tanks.html
4140963,Washington,http://www.slate.com/blogs/future_tense/2014/01/14/f_gwenifill_twitter_mystery_solved_tweetdeck_user_error_not_a_hack.html
3903987,Sucre,http://www.theguardian.com/world/2014/jan/10/bolivia-cerro-rico-mountain-sink-city-potosi
703448,Kyiv,http://techcrunch.com/2014/01/14/keen-raises-1-625m-to-create-a-support-system-for-complex-printing-projects/
5128581,New York City,http://www.nytimes.com/2014/01/05/theater/a-10th-play-is-the-charm.html
1816670,Beijing,http://www.esquire.com/blogs/news/chinese-walmart-selling-bunk-burro-meat
2643743,London,http://www.theguardian.com/news/2014/jan/06/best-pictures-of-the-day-live
5110302,Brooklyn,http://www.nytimes.com/aponline/2014/01/12/arts/ap-us-golden-globes-nomination-list.html
4671654,Austin,http://www.nytimes.com/2014/01/24/us/more-hearings-in-new-attempt-to-fix-schools.html
4487042,Raleigh,http://dealbook.nytimes.com/2014/01/23/lenovo-buys-ibm-server-business-for-2-3-billion/
2643743,London,http://www.theguardian.com/environment/2014/jan/23/invasive-species-can-they-be-stopped
3853782,Ingeniero Luis A. Huergo,http://www.rollingstone.com/music/blogs/alternate-take/my-year-in-rock-with-springsteen-lou-reed-and-lots-of-guitars-20140114
4140963,Washington,http://www.forbes.com/sites/susanadams/2014/01/15/secrets-of-making-the-most-of-job-search-websites-3/
2037013,Harbin,http://www.theguardian.com/weather/gallery/2013/dec/31/harbin-ice-sculpture-festival-in-pictures
4930956,Boston,http://lifehacker.com/make-whipped-cream-in-seconds-in-a-cocktail-shaker-1544207772
4887398,Chicago,http://www.nytimes.com/aponline/2014/01/28/us/ap-us-super-bowl-ads-a-year-later.html
360630,Cairo,http://www.nytimes.com/2014/01/16/world/middleeast/early-tallies-show-revised-charter-passing-in-egypt.html
360630,Cairo,http://www.nytimes.com/2014/02/07/opinion/aswany-egypts-despair-and-its-hope.html
2643743,London,http://www.theguardian.com/uk-news/2014/jan/07/woman-hauls-four-tonne-vehicle-with-her-hair
2643743,London,http://www.theguardian.com/business/2014/feb/27/bank-of-england-homeowners-interest-spike
360630,Cairo,http://www.nytimes.com/reuters/2014/01/24/world/middleeast/24reuters-egypt-blast.html
1816670,Beijing,http://www.nytimes.com/reuters/2014/02/20/world/asia/20reuters-china-crime.html
1278094,Ayodhya,http://www.nytimes.com/1992/12/10/world/hindu-muslim-riots-intensify-troops-fire-at-crowds.html
4140963,Washington,http://www.theguardian.com/lifeandstyle/lostinshowbiz/2014/jan/30/unbeliebers-deport-justin-bieber-petition-white-house
1609350,Bangkok,http://medium.com/sci-fi-strange/9a6fbab2f51f
2643741,City of London,http://www.theguardian.com/music/2013/dec/15/singer-rebecca-ferguson-brother-sam-ferguson
323786,Ankara,http://www.theguardian.com/world/2014/mar/18/migrants-drown-greek-coast-lesbos-aegean-sea
2643743,London,http://www.theguardian.com/science/blog/2014/jan/27/flywheel-hybrid-flybrid
3169070,Rome,http://www.nytimes.com/2014/03/19/sports/cycling/contador-wins-weeklong-race-in-italy.html
1835848,Seoul,http://www.telegraph.co.uk/news/worldnews/asia/northkorea/10556462/Dennis-Rodman-launches-bizarre-North-Korea-rant-on-CNN.html
1816670,Beijing,http://www.theguardian.com/science/lost-worlds/2014/mar/04/newly-identified-dinosaur-fauna-sheds-light-on-evolution
3054643,Budapest,http://www.nytimes.com/reuters/2014/02/06/business/06reuters-ecb-hungary-centralbank.html
2643123,Manchester,http://www.theguardian.com/football/2014/jan/08/manchester-united-players-manager-david-moyes-credentials-champions-league
4350049,California,http://nymag.com/daily/intelligencer/2014/01/washington-save-new-york-hospitals.html
2643743,London,http://www.nytimes.com/2014/02/14/world/europe/as-hate-crimes-rise-british-muslims-say-theyre-becoming-more-insular.html
1816670,Beijing,http://www.nytimes.com/2014/03/17/fashion/Turning-Dust-to-Diamonds.html
4140963,Washington,http://lifehacker.com/135928/compare-international-amazon-prices-with-pricenoia
2643741,City of London,http://www.nytimes.com/2014/01/03/sports/banned-substances-claim-an-outsize-role-in-athletics-in-india.html
99454,Al Fallūjah,http://www.washingtonpost.com/world/national-security/us-veterans-despondent-over-al-qaedas-resurgence-in-iraq/2014/01/10/ad692918-7a2a-11e3-af7f-13bf0e9965f6_story.html
2759794,Amsterdam,http://www.nytimes.com/2014/01/02/opinion/presidential-pardons.html
2988507,Paris,http://www.nytimes.com/reuters/2014/03/03/business/03reuters-sanofi-bribery.html
4140963,Washington,http://www.businessinsider.com/social-media-engagement-statistics-2-2014-1
4140963,Washington,http://www.nytimes.com/2013/12/22/sunday-review/health-cares-road-to-ruin.html
4140963,Washington,http://www.washingtonpost.com//world/national-security/obama-confronts-challenges-of-reforming-collection-of-americans-phone-records/2014/01/18/7d6de72c-806e-11e3-95c6-0a7aa80874bc_story.html
3516668,Sierra Papacal,http://www.theguardian.com/theguardian/shortcuts/2014/jan/15/stephen-kinnock-labour-candidate-danish-prime-minister
1275339,Mumbai,http://www.nytimes.com/2014/02/20/world/asia/indian-state-assassination-plot.html
2643743,London,http://www.theguardian.com/commentisfree/2014/jan/31/why-statistics-taxes-add-up-data-sceptical
4140963,"Washington, D. C.",http://www.washingtonpost.com/opinions/ruth-marcus-the-fallout-of-congressional-dysfunction/2014/01/17/52e97534-7fab-11e3-93c1-0e888170b723_story.html
5874015,Shishmaref,http://www.nytimes.com/2006/03/16/books/16gosn.html
2643743,London,http://www.theguardian.com/science/2014/feb/02/stem-cell-research-heart-disease-long-qt
5368361,Los Angeles,http://www.salon.com/2014/01/03/more_than_half_of_american_women_now_live_in_a_state_actively_trying_to_deny_them_abortion_care/
4347778,Baltimore,http://www.buzzfeed.com/jacobfischler/activist-gives-speech-inside-mitch-mcconnells-office-about-u
4140963,Washington,http://techcrunch.com/2014/01/27/strategy-analytics-990m-smartphones-shipped-in-2013-huawei-lenovo-and-lg-star-performers/
1816670,Beijing,http://www.theguardian.com/world/2014/mar/09/missing-malaysia-airlines-flight-mh370-turned-around-search
3117735,Madrid,http://www.huffingtonpost.com/2014/01/25/2014-archdaily-building-of-the-year-awards_n_4645591.html
5279436,Wisconsin Rapids,http://www.slate.com/blogs/future_tense/2014/01/06/cold_weather_turns_boiling_water_to_snow_eric_holthaus_video_in_wisconsin.html
290030,Doha,http://www.nytimes.com/2014/02/26/world/middleeast/lawyers-for-american-couple-seek-inquiry-in-qatar.html
2643743,London,http://www.theguardian.com/business/2014/jan/29/marks-spencer-reportedly-gearing-up-for-australian-opening
2643123,Manchester,http://www.theguardian.com/football/2014/feb/03/manchester-united-players-want-out-anderson
2950159,Berlin,http://www.nytimes.com/2014/02/21/fashion/in-milan-prada-offers-women-a-choice.html
5809844,Seattle,http://www.newyorker.com/online/blogs/sportingscene/2014/01/the-infinite-mercy-of-bill-belichick.html
3054643,Budapest,http://www.nytimes.com/2014/03/02/sunday-review/how-did-hungarys-election-become-a-circus.html
2643123,Manchester,http://www.nytimes.com/aponline/2014/02/18/sports/soccer/ap-soc-euro-rdp.html
5357527,Hollywood,http://www.nytimes.com/2014/01/23/us/politics/leaning-right-in-hollywood-under-a-lens.html
4990729,Detroit,http://www.forbes.com/sites/briandomitrovic/2013/12/27/for-christmas-our-thoughtless-government-masters-gave-us-light-bulbs-we-dont-want/
5809844,Seattle,http://www.huffingtonpost.com/2014/02/02/glass-jar-cool-ideas_n_4676120.html
170063,Aleppo,http://www.washingtonpost.com/blogs/worldviews/wp/2014/01/02/israeli-study-of-foreign-fighters-in-syria-suggests-shiites-may-outnumber-sunnis/
170654,Damascus,http://online.wsj.com/news/articles/SB10001424052702304325004579298381607507704
4140963,Washington,http://www.nytimes.com/aponline/2014/02/06/business/ap-us-earns-general-motors.html
4140963,Washington,http://www.slate.com/blogs/future_tense/2013/12/20/transcendence_movie_teaser_trailer_johnny_depp_stars_in_singularity_ai_flick.html
4140963,Washington,http://www.businessinsider.com/weather-channel-mobile-app-stats-cable-channel-2014-1
3469058,Brasília,http://www.nytimes.com/aponline/2014/03/03/sports/soccer/ap-soc-wcup-100-days.html
2988507,Paris,http://www.theguardian.com/world/2014/jan/30/valerie-trierweiler-france-francois-hollande-interview
4930956,Boston,http://www.newyorker.com/reporting/2014/01/20/140120fa_fact_groopman
1701668,Manila,http://www.rappler.com/life-and-style/travel/ph-travel/49050-sun-moon-mount-pulag
6167865,Toronto,http://www.nytimes.com/2014/01/16/world/europe/pope-names-commission-to-oversee-vatican-bank.html
4140963,Washington,http://www.businessinsider.com/craft-beer-boom-added-34-billion-2013-12
4140963,"Washington, D. C.",http://www.nytimes.com/2014/03/20/us/judge-rebukes-officials-over-requests-for-broad-email-searches.html
1850147,Tokyo,http://www.nytimes.com/aponline/2014/02/06/world/asia/ap-as-japan-earns-sony.html
4140963,"Washington, D. C.",http://www.newyorker.com/online/blogs/shouts/2014/01/chris-christies-control-room.html
2950159,Berlin,http://www.nytimes.com/reuters/2014/03/05/sports/soccer/05reuters-soccer-friendly-germany.html
3169070,Rome,http://www.theguardian.com/world/2014/feb/09/catholics-church-contraception-abortion-survey
4140963,Washington,http://www.theguardian.com/world/2014/feb/28/bridgegate-new-jersey-releases-911-tapes-chris-christie
2645461,Kingsland,http://www.theguardian.com/society/2014/mar/03/women-pioneering-womb-transplants-impregnated-ivf
2643743,London,http://www.theguardian.com/business/2014/jan/29/nissan-sales-boom-china
4140963,"Washington, D. C.",http://www.washingtonpost.com/local/virginia-politics/in-va-waiting-for-someone-to-blink-on-medicaid/2014/03/06/4d0ac364-a564-11e3-84d4-e59b1709222c_story.html
1529102,Urunchi,http://www.bbc.co.uk/news/magazine-25913472
2643743,London,http://www.theguardian.com/media/2014/jan/14/bbc-immigration-bskyb-channel-5-nick-robinson
5809844,Seattle,http://www.slate.com/articles/sports/sports_nut/2014/02/super_bowl_xlviii_how_the_seattle_seahawks_destroyed_the_denver_broncos.html
2643123,Manchester,http://www.theguardian.com/football/2014/feb/28/adam-johnson-manchester-city-sunderland-capital-one-cup-final
2172517,Canberra,http://www.theguardian.com/commentisfree/2014/jan/27/australia-the-steroid-soaked-neighbourhood-bully-of-the-pacific
4990729,Detroit,http://www.theguardian.com/world/2014/jan/28/state-of-the-union-address-2014-full-text
2867714,München,http://www.theguardian.com/football/video/2014/mar/10/bayern-munich-toni-kroos-manchester-united-transfer-video
4140963,Washington,http://www.businessinsider.com/us-shows-strong-demand-for-pickup-trucks-2013-12
4140963,Washington,http://www.theverge.com/2014/1/10/5297310/dropbox-website-goes-down-hackers-claim-responsibility
5206379,Pittsburgh,http://www.nytimes.com/2014/03/16/sports/baseball/rays-myers-injures-leg.html
415189,Aden,http://www.nytimes.com/2014/03/10/world/middleeast/yemen.html
2800866,Brussels,http://www.nytimes.com/2013/12/21/technology/europe-official-is-dissatisfied-with-google-proposal.html
379252,Khartoum,http://www.nytimes.com/2013/12/26/opinion/save-south-sudan-from-itself.html
524901,Moscow,http://www.rollingstone.com/music/news/pussy-riot-unveil-plans-for-human-rights-organization-20131227
4140963,"Washington, D. C.",http://www.washingtonpost.com/world/middle_east/israeli-minister-slams-kerrys-boycott-warning/2014/02/02/5f71be30-8bd9-11e3-a760-a86415d0944d_story.html
4140963,Washington,http://www.theverge.com/2014/1/3/5270766/peta-and-hunting-groups-face-off-over-drone-rights
6094817,Ottawa,http://www.nytimes.com/2014/03/19/sports/hockey/nhl-roundup.html
1850147,Tokyo,http://www.nytimes.com/reuters/2014/03/05/business/05reuters-bitcoin-mtgox.html
2643741,City of London,http://www.nytimes.com/reuters/2014/03/16/sports/soccer/16reuters-soccer-england.html
112931,Tehrān,http://www.nytimes.com/reuters/2014/02/18/world/middleeast/18reuters-iran-nuclear-talks.html
4140963,"Washington, D. C.",http://www.washingtonpost.com/politics/race-in-purple-central-florida-congressional-district-a-bellwether/2014/01/14/2e432862-7be4-11e3-93c1-0e888170b723_story.html
4140963,"Washington, D. C.",http://www.washingtonpost.com/blogs/compost/wp/2014/01/09/three-top-moments-from-chris-christies-morphing-traffic-study-news-conference/
4140963,Washington,http://www.wired.com/gadgetlab/2014/01/splitscreen_worldrtraveler/
2661604,Basel,http://www.nytimes.com/2014/01/12/crosswords/chess/playing-second-fiddle-for-a-chance-at-first-place.html
2950159,Berlin,http://www.wired.com/autopia/2013/12/2013-cars/
1816670,Beijing,http://www.nytimes.com/reuters/2014/03/16/business/16reuters-saudi-cenbank-china.html
2643743,London,http://www.theguardian.com/uk-news/2014/feb/15/sharia-law-campaign-muslim-groundbreaking-asbo
2660646,Genève,http://www.nytimes.com/aponline/2014/03/05/business/ap-geneva-auto-show-chinese-upstart.html
2643743,London,http://www.bbc.co.uk/news/uk-england-london-26008726
4140963,Washington,http://www.nytimes.com/2014/01/30/opinion/how-to-get-more-early-bloomers.html
4140963,Washington,http://www.theguardian.com/science/blog/2014/jan/07/myths-brain-education-teaching
4164138,Miami,http://www.nytimes.com/2014/01/09/sports/basketball/nba-fines-knicks-smith-for-shoelace-incidents.html
2172517,Canberra,http://www.theguardian.com/sport/2014/jan/26/ellyse-perry-australia-england-womens-ashes
5339066,Compton,http://espn.go.com/new-york/nfl/story/_/id/10355611/richard-sherman-seattle-seahawks-did-us-all-favor
6058560,London,http://www.vanityfair.com/style/features/2005/08/elle-macpherson-sports-illustrated
2147714,Sydney,http://www.theguardian.com/commentisfree/2014/jan/02/alcohol-isnt-the-only-cause-of-violence-in-kings-cross-we-need-to-look-deeper
4180439,Atlanta,http://www.nytimes.com/aponline/2014/03/04/health/ap-us-med-home-births.html
2314302,Kinshasa,http://www.nytimes.com/2014/02/11/world/africa/judges-weigh-evidence-in-case-against-congolese-rebel.html
2643743,London,http://www.theguardian.com/media/2014/jan/26/propublica-richard-tofel-investigative-journalism
2643741,City of London,http://www.theguardian.com/sport/2014/mar/04/carl-froch-george-groves-wembley-rematch
