1790923,Wuxi,http://wuxi.jiangsu.net/,http://en.wuxi.gov.cn/index.html,http://en.jiangyin.gov.cn/,http://www.wxbh.gov.cn/en/index.html,"http://en.wnd.gov.cn/publish/index.php/1,0.html",http://english.wxrb.com/,,,,,,,,,,,,,
1803936,Wuwei,http://gansu.chinadaily.com.cn/2013-10/18/content_17042611.htm,,,,,,,,,,,,,,,,,,
1791236,Wuhu,http://english.anhuinews.com/system/2011/05/12/004031300.shtml,http://english.wh.cn/,http://www.fanchang.gov.cn/TMP/Nav_home.shtml,http://www.nlx.gov.cn/english/,,,,,,,,,,,,,,,
1791236,Wuhu,http://english.wh.cn/,http://english.wh.cn/,http://www.fanchang.gov.cn/TMP/Nav_home.shtml,,,,,,,,,,,,,,,,
1791247,Wuhan,http://cjweek.cjn.cn/html/2014-04/11/node_935.htm,http://www.wh-china.com/,http://english.wh.gov.cn/publish/english/category/72/1201204161612120002.html,http://www.hongshan.gov.cn/n1066/n1308889/n1308925/index.html,http://english.cnhubei.com/,,,,,,,,,,,,,,
1800829,Wuchuan,"http://en.wikipedia.org/wiki/Wuchuan,_Guangdong",,,,,,,,,,,,,,,,,,
1791388,Wenzhou,http://english.wenzhou.gov.cn/,,,,,,,,,,,,,,,,,,
1791464,Wenling,http://www.wl.gov.cn/Englishindex/,,,,,,,,,,,,,,,,,,
1791673,Weihai,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8464218.htm,http://www.weihai.gov.cn/col/col601/index.html,http://www.wendeng.gov.cn/asp/fanti/en/,http://www.huancui.gov.cn/html/english/index.html,http://www.whctp.gov.cn/index_en.jsp,http://www.eweihai.gov.cn/eng/index.aspx,,,,,,,,,,,,,
1791681,Weifang,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8464120.htm,http://www.weifang.gov.cn/WWWZ/EN/default.htm,http://www.qingzhou.gov.cn/QZ/english/index.html,http://www.anqiu.gov.cn/77.asp,http://www.linqu.gov.cn/english/introduction/general.htm,http://www.changle.gov.cn/English/default.htm,http://www.hanting.gov.cn:8090/en/,,,,,,,,,,,,
1529102,Ürümqi,http://www.chinadaily.com.cn/m/xinjiang/urumqi_toutunhe/,,,,,,,,,,,,,,,,,,
2034439,Tieling,http://en.wikipedia.org/wiki/Tieling,,,,,,,,,,,,,,,,,,
1792892,Tianshui,http://gansu.chinadaily.com.cn/2013-10/18/content_17042612.htm,,,,,,,,,,,,,,,,,,
1792947,Tianjin,http://www.tj.gov.cn/english/,http://english.tjbhnews.com/,http://60.29.57.44:3030/static/ywb/index.htm,http://www.tjnk.gov.cn/english/,http://en.xeda.gov.cn/,http://en.tjwq.gov.cn/index.shtml,http://www.ninghe.gov.cn/englishnet/index.asp,http://www.exploringtianjin.com/,,,,,,,,,,,
1793036,Tengzhou,http://www.tengzhou.gov.cn/ywb/charmcity/,,,,,,,,,,,,,,,,,,
1793346,Tangshan,http://www.caofeidian.gov.cn/CFDPortalE/,,,,,,,,,,,,,,,,,,
1793505,Taizhou,http://english.zjtz.gov.cn/,http://jjnews.gov.cn/English/,http://english.zjhy.gov.cn/,http://www.luqiao.gov.cn/EN/,http://www.wl.gov.cn/Englishindex/,http://www.yuhuan.gov.cn/ywb/201212/t20121207_52969.html,http://translate.google.com/translate?hl=zh-CN&sl=zh-CN&tl=en&u=http%3A%2F%2Fwww.zjxj.gov.cn,,,,,,,,,,,,
1793511,Taiyuan,http://shanxi.chinadaily.com.cn/2012-07/06/content_17040315.htm,,,,,,,,,,,,,,,,,,
1793533,Taixing,http://www.jiangsu.net/city/city.php?name=taixing,,,,,,,,,,,,,,,,,,
1793724,Tai'an,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8464514.htm,http://english.taian.gov.cn/,http://www.ny.gov.cn/en/index.html,,,,,,,,,,,,,,,,
1886760,Suzhou,http://eng.2500sz.com/,http://www.suzhou.gov.cn/zgszeng/,http://www.sipac.gov.cn/english/,http://en.ks.gov.cn/,http://jiangsu.chinadaily.com.cn/taicang/,http://www.changshu.gov.cn/english/,,,,,,,,,,,,,
1886760,Suzhou,http://en.lingbi.gov.cn/,,,,,,,,,,,,,,,,,,
1793771,Suqian,http://suqian.jiangsu.net/,http://www.suqian.gov.cn/cnsq/xhtml/english.htm,http://www.sqjjkfq.com/EN.aspx,http://www.hbxc.gov.cn/en/,,,,,,,,,,,,,,,
2034655,Suihua,http://english.dbw.cn/,,,,,,,,,,,,,,,,,,
1794794,Shouguang,http://en.wikipedia.org/wiki/Shougu,,,,,,,,,,,,,,,,,,
1795270,Shijiazhuang,http://english.sjzchina.com/,,,,,,,,,,,,,,,,,,
1795565,Shenzhen,http://www.szdaily.com/,http://english.sz.gov.cn/,http://www.english.lg.gov.cn/,http://www.futian.gov.cn/index_en.html,http://www.baoan.gov.cn/english/,http://www.szlh.gov.cn/en/,http://www.szns.gov.cn/publish/main_en/index.html,http://eng.psxq.gov.cn/,http://www.newsgd.com/citiesandtowns/Cities/Shenzhen/default.htm,,,,,,,,,,
2034937,Shenyang,http://www.shenyang.gov.cn/zixun/system/2012/09/04/010003146.shtml,http://english.sydd.gov.cn/,http://www.nsy.gov.cn/a/English/index.html,,,,,,,,,,,,,,,,
1816920,Shaoyang,http://en.wikipedia.org/wiki/Shaoyang,,,,,,,,,,,,,,,,,,
1795855,Shaoxing,http://en.sx.gov.cn/,http://english.sxyc.gov.cn/,http://www.shaoxing.gov.cn/en/index.htm,http://www.zhuji.gov.cn/enportal/index.html,http://www.szzj.gov.cn/enportal/,http://www.zjxc.gov.cn/xcxzfmhwz/english/,,,,,,,,,,,,,
1795940,Shantou,http://english.shantou.gov.cn/,http://www.gdlonghu.gov.cn/english/index.htm,,,,,,,,,,,,,,,,,
1796236,Shanghai,http://www.shanghaidaily.com/,http://app1.chinadaily.com.cn/star/,http://english.eastday.com/,http://online.thatsmags.com/city/shanghai,http://www.shanghai.gov.cn/shanghai/node27118/index.html,http://www.icshanghai.com/,,,,,,,,,,,,,
1797069,Rugao,http://www.jiangsu.net/city/city.php?name=rugao,,,,,,,,,,,,,,,,,,
1797132,Rizhao,http://shandong.chinadaily.com.cn/e/2009-07/30/content_8490823.htm,http://english.rizhao.gov.cn/,http://www.rzdonggang.gov.cn/ycportal/webpublish/block.1837.view.detail.newsdetail?key=8125,,,,,,,,,,,,,,,,
1797318,Qujing,http://en.wikipedia.org/wiki/Qu,,,,,,,,,,,,,,,,,,
1797353,Quanzhou,http://www.fjqz.gov.cn/lwcmsapp/english/,http://fujian.chinadaily.com.cn/2013-08/30/content_16933163.htm,,,,,,,,,,,,,,,,,
2035265,Qiqihar,http://english.qqhr.gov.cn/,,,,,,,,,,,,,,,,,,
1797595,Qinhuangdao,http://www.qhd.gov.cn:86/qhdenglish/front/index.html,http://en.investqetdz.org.cn/,,,,,,,,,,,,,,,,,
1797929,Qingdao,http://www.shanghaidaily.com/qingdao/,http://english.qingdao.gov.cn/n2043295/index.html,http://www.qdshibei.gov.cn/En/index.html,http://www.qdbofcom.gov.cn:8080/qdgjsw/110420.htm,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8464637.htm,,,,,,,,,,,,,,
1913681,Qidong,http://www.jiangsu.net/city/city.php?name=qidong,,,,,,,,,,,,,,,,,,
1798425,Puyang,http://en.wikipedia.org/wiki/Puyang,,,,,,,,,,,,,,,,,,
1798449,Putian,http://fujian.chinadaily.com.cn/2013-08/30/content_16946260.htm,,,,,,,,,,,,,,,,,,
1785716,Pizhou,http://www.jiangsu.net/city/city.php?name=pizhou,,,,,,,,,,,,,,,,,,
1798827,Pingdingshan,http://en.wikipedia.org/wiki/Pingdingshan,,,,,,,,,,,,,,,,,,
6929460,Panzhihua,http://www.panzhihua.gov.cn/fzlm/PzhEn/index.shtml,,,,,,,,,,,,,,,,,,
2042075,Panjin,http://en.wikipedia.org/wiki/Panjin,,,,,,,,,,,,,,,,,,
1799397,Ningbo,http://english.cnnb.com.cn/,http://english.ningbo.gov.cn/,http://www.cixi.gov.cn/col/col16751/,http://english.fh.gov.cn/english/,http://english.nh.gov.cn/,http://english.xiangshan.gov.cn/,http://english.nbyz.gov.cn/,http://hs.ningbo.gov.cn/en/,http://english.nbjd.gov.cn/,http://english.nbjiangbei.gov.cn/,http://www.zh.gov.cn/English/Home/,http://en.bl.gov.cn/,http://cepz.ningbo.gov.cn/cat/cat158/index.html,http://en.nftz.gov.cn/index.php,http://en.nbhtz.gov.cn/,http://dqh.ningbo.gov.cn/en/,http://www.msd.gov.cn:83/english/,,
1799491,Neijiang,http://en.wikipedia.org/wiki/Neijiang,,,,,,,,,,,,,,,,,,
1799629,Nanyang,"http://en.wikipedia.org/wiki/Nanyang,_Henan",,,,,,,,,,,,,,,,,,
1799722,Nantong,http://nantong.jiangsu.net/,http://en.nantong.gov.cn/,http://www.haimen.gov.cn/default.php?mod=c&s=sse2479ac,http://www.chinadaily.com.cn/m/jiangsu/netda/index.html,,,,,,,,,,,,,,,
1799869,Nanning,http://english.nanning.gov.cn/,,,,,,,,,,,,,,,,,,
1799962,Nanjing,http://www.odtn.com/,http://english.nanjing.gov.cn/,http://english.jschina.com.cn/,http://english.njqh.gov.cn/,http://english.njjy.gov.cn/,http://english.pukou.gov.cn/,http://english.njls.gov.cn/,http://nanjing.jiangsu.net/,http://www.js.gov.cn/JSGOVEN08/index.html,,,,,,,,,,
1800146,Nanchong,http://en.wikipedia.org/wiki/Nanchong,,,,,,,,,,,,,,,,,,
1800163,Nanchang,http://english.nc.gov.cn/,http://www.ncx.gov.cn/Category_4073/Index.aspx,http://www.ncdh.gov.cn/Column.shtml?p5=1277,http://www.qyp.gov.cn/Column.shtml?p5=11812,http://www.ncwl.gov.cn/en/index.html,http://en.ncqsh.gov.cn/,,,,,,,,,,,,,
2035715,Mudanjiang,http://www.mdj.gov.cn/english/,,,,,,,,,,,,,,,,,,
1800627,Mianyang,http://en.my.gov.cn/,,,,,,,,,,,,,,,,,,
1801180,Maoming,http://www.newsgd.com/citiesandtowns/Cities/Maoming/default.htm,,,,,,,,,,,,,,,,,,
7348241,Ma'anshan,http://english.anhuinews.com/system/2011/05/20/004056269.shtml,http://www.mas.gov.cn/En/Enlist.aspx,,,,,,,,,,,,,,,,,
1801792,Luoyang,http://en.wikipedia.org/wiki/Luoyang,,,,,,,,,,,,,,,,,,
1808722,Lu'an,http://en.luan.gov.cn/,http://www.huoqiu.gov.cn/UserData/SortHtml/1/88897988801.html,,,,,,,,,,,,,,,,,
1553404,Liuzhou,http://english.liuzhou.gov.cn/,http://english.luzhai.gov.cn/,,,,,,,,,,,,,,,,,
1803318,Linyi,http://shandong.chinadaily.com.cn/e/2009-07/30/content_8493114.htm,http://www.linyi.gov.cn/,http://english.tancheng.gov.cn:8080/,http://www.pingyi.gov.cn/tabid/2451/Default.aspx,http://en.linshu.gov.cn/,http://english.lytoday.com/,,,,,,,,,,,,,
1803422,Linhai,http://www.linhai.gov.cn/html/english/index/,,,,,,,,,,,,,,,,,,
1803567,Linfen,http://shanxi.chinadaily.com.cn/2013-10/17/content_17040143.htm,,,,,,,,,,,,,,,,,,
2036113,Liaoyang,http://en.wikipedia.org/wiki/Liaoyang,,,,,,,,,,,,,,,,,,
1803834,Liaocheng,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8465051.htm,http://www.liaocheng.gov.cn/col/col3661/index.html,,,,,,,,,,,,,,,,,
1788694,Lianyungang,http://lianyungang.jiangsu.net/,http://www.ldz.gov.cn/eng/,,,,,,,,,,,,,,,,,
1804430,Lanzhou,http://gansu.chinadaily.com.cn/2013-10/17/content_17040592.htm,,,,,,,,,,,,,,,,,,
1804540,Langfang,http://en.wikipedia.org/wiki/Langfang,,,,,,,,,,,,,,,,,,
1804591,Laiwu,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8465204.htm,http://en.laiwu.gov.cn/,,,,,,,,,,,,,,,,,
1804651,Kunming,http://en.kunming.cn/,,,,,,,,,,,,,,,,,,
1280849,Kashgar,http://en.wikipedia.org/wiki/Kashgar,,,,,,,,,,,,,,,,,,
1804879,Kaifeng,http://www.ekaifeng.gov.cn/enIndex.html,http://www.wschina.gov.cn/default/English/OpenGovernment/e-ldzy.aspx,,,,,,,,,,,,,,,,,
2036427,Jinzhou,http://en.wikipedia.org/wiki/Jinzhou,,,,,,,,,,,,,,,,,,
1805518,Jining,http://shandong.chinadaily.com.cn/e/2009-07/23/content_8465382.htm,http://www.sishui.gov.cn/english/,,,,,,,,,,,,,,,,,
1805528,Jinhua,http://english.jinhua.gov.cn/,http://www.lanxi.gov.cn/english/,http://english.yw.gov.cn/,,,,,,,,,,,,,,,,
1805540,Jingzhou,http://english.jingzhou.gov.cn/,http://english.jing-zhou.gov.cn/,,,,,,,,,,,,,,,,,
1805753,Jinan,http://shandong.chinadaily.com.cn/e/2009-07/24/content_8467836.htm,http://www.531springs.com/index.php?m=content&c=index&a=lists&catid=9,http://www.lixia.gov.cn/col/col9543/index.html,http://english.pingyin.gov.cn/,,,,,,,,,,,,,,,
2036502,Jilin City,http://en.wikipedia.org/wiki/Jilin_City,,,,,,,,,,,,,,,,,,
1805953,Jiaxing,http://www.jiaxing.gov.cn/english/,http://eg.jiashan.gov.cn/jcms/jcms_files/jcms1/web6/site/index.html,http://english.haiyan.gov.cn/,http://english.pinghu.gov.cn/,,,,,,,,,,,,,,,
1805987,Jiaozuo,http://en.wikipedia.org/wiki/Jiaozuo,,,,,,,,,,,,,,,,,,
1815251,Jiangyin,http://www.jiangsu.net/city/city.php?name=jiangyin,http://en.jiangyin.gov.cn/,http://www.joind.gov.cn/english/,http://www.lgjjkfq.gov.cn/eng/index.html,,,,,,,,,,,,,,,
1806299,Jiangmen,http://www.newsgd.com/citiesandtowns/Cities/Jiangmen/default.htm,http://english.jiangmen.gov.cn/,http://english.jmpj.gov.cn/,http://english.kaiping.gov.cn/,,,,,,,,,,,,,,,
2036581,Jiamusi,http://www.jms.gov.cn/html/english/index.html,http://www.fujin.gov.cn/ywb/,,,,,,,,,,,,,,,,,
2036662,Huludao,http://en.wikipedia.org/wiki/Huludao,,,,,,,,,,,,,,,,,,
1806776,Huizhou,_,,,,,,,,,,,,,,,,,,
1806960,Huazhou,"http://en.wikipedia.org/wiki/Huazhou,_Guangdong",,,,,,,,,,,,,,,,,,
1807234,Huangshi,http://www.hsdz.gov.cn/En/index.asp,,,,,,,,,,,,,,,,,,
1807681,Huainan,http://www.ft.gov.cn/en/,,,,,,,,,,,,,,,,,,
1807700,Huaibei,http://en.wikipedia.org/wiki/Huaibei,,,,,,,,,,,,,,,,,,
1797873,Huai'an,http://huaian.jiangsu.net/,http://english.huaian.gov.cn/,http://english.qinghe.gov.cn/,http://www.zghy.gov.cn/en/index.html,http://jiangsu.chinadaily.com.cn/xuyi/,http://en.hongze.gov.cn/,,,,,,,,,,,,,
1819729,Hong Kong,http://www.scmp.com/frontpage/hk,http://www.thestandard.com.hk/,http://epaper.wsj-asia.com/PUBLICATIONS/WSJA/WSJA/2014/04/11/index.shtml,http://en.wikipedia.org/wiki/The_Sunday_Examiner,http://www.gov.hk/en/residents/,http://www.milk.com.hk/,,,,,,,,,,,,,
2036892,Hohhot,http://www.huhhot.gov.cn/en/index.asp,http://innermongolia.chinadaily.com.cn/,,,,,,,,,,,,,,,,,
1909764,Hezhou,http://en.wikipedia.org/wiki/Hezhou,,,,,,,,,,,,,,,,,,
1808198,Heze,http://shandong.chinadaily.com.cn/e/2009-07/24/content_8468084.htm,http://www.dmzf.gov.cn/English/,,,,,,,,,,,,,,,,,
1808370,Hengyang,http://www.enghengyang.gov.cn/,,,,,,,,,,,,,,,,,,
1808370,Hengyang,http://www.enghengyang.gov.cn/,,,,,,,,,,,,,,,,,,
1808722,Hefei,http://220.178.124.16/english/index.jsp,http://www.hfbh.gov.cn/english/,http://www.cnanhui.org/,http://www.lj.gov.cn/welcome/,http://www.changfeng.gov.cn/dt2111111749.asp?DocID=2111120886,http://english.anhuinews.com/system/2012/08/28/005174951.shtml,,,,,,,,,,,,,
2037013,Harbin,http://harbin.chinadaily.com.cn/,http://www.harbin.gov.cn/english.htm,,,,,,,,,,,,,,,,,
1808926,Hangzhou,http://www.shanghaidaily.com/hangzhou/,http://eng.hangzhou.gov.cn/,http://en.hangzhou.com.cn/,http://www.chinadaily.com.cn/m/hangzhou/e/index.html,http://www.hicenter.cn/,,,,,,,,,,,,,,
1808963,Handan,http://en.wikipedia.org/wiki/Handan,,,,,,,,,,,,,,,,,,
1809062,Haimen,http://www.haimen.gov.cn/default.php?mod=c&s=sse2479ac,http://www.haimen.gov.cn/default.php?mod=c&s=sse2479ac,,,,,,,,,,,,,,,,,
1809078,Haikou,http://www.haikou.gov.cn/haikou/,http://en.haikoutour.gov.cn/,,,,,,,,,,,,,,,,,
2037086,Haicheng,"http://en.wikipedia.org/wiki/Haicheng,_Liaoning",,,,,,,,,,,,,,,,,,
1809461,Guiyang,http://www.eguiyang.com.cn/,http://en.gygov.gov.cn/,,,,,,,,,,,,,,,,,
1809498,Guilin,http://www.guilintourist.com/,,,,,,,,,,,,,,,,,,
1809532,Guigang,http://en.wikipedia.org/wiki/Guigang,,,,,,,,,,,,,,,,,,
1809858,Guangzhou,http://www.lifeofguangzhou.com/,______,http://www.newsgd.com/,http://english.gz.gov.cn/,http://www.by.gov.cn/publicfiles//business/htmlfiles/English/index.html,http://www.huadu.gov.cn/english/,http://www.gzns.gov.cn/english/,http://eng.luogang.gov.cn/index.jsp,,,,,,,,,,,
1810821,Fuzhou,http://fuzhou.chinadaily.com.cn/e/,,,,,,,,,,,,,,,,,,
1810845,Fuyang,http://www.fy.gov.cn/SortHtml/1/954307331064.html,,,,,,,,,,,,,,,,,,
2037346,Fuxin,http://english.fuxin.gov.cn/,,,,,,,,,,,,,,,,,,
2037355,Fushun,http://en.wikipedia.org/wiki/Fushun,,,,,,,,,,,,,,,,,,
1797120,Fuqing,http://en.wikipedia.org/wiki/Fuqing,,,,,,,,,,,,,,,,,,
1789176,Feicheng,http://en.wikipedia.org/wiki/Feicheng,,,,,,,,,,,,,,,,,,
1811619,Ezhou,http://www.ezhou.gov.cn/Mayorwindow/%E8%B5%B0%E8%BF%9B%E9%84%82%E5%B7%9E.htm,,,,,,,,,,,,,,,,,,
1812101,Dongying,http://shandong.chinadaily.com.cn/e/2009-07/24/content_8468274.htm,http://www.dongying.gov.cn/html/ywb/index.html,http://www.dyq.gov.cn/structure/ywb/en.htm,http://www.huanghekou.gov.cn/eng/index.html,http://www.guangrao.gov.cn/en/index.html,http://www.lijin.gov.cn/Englisth/index.html,http://www.dyedz.gov.cn/e/action/ListInfo/?classid=287,http://www.dypedz.gov.cn/en/index.html,,,,,,,,,,,
1812545,Dongguan,http://www.dongguantoday.com/,http://www.ssl.gov.cn/publicfiles/business/htmlfiles/endgssl/index.htm,http://www.humenport.gov.cn/index_en.html,http://www.dgep.gov.cn/publicfiles//business/htmlfiles/dgstcy/index.htm,,,,,,,,,,,,,,,
1812728,Dingzhou,http://en.wikipedia.org/wiki/Dingzhou,,,,,,,,,,,,,,,,,,
1812955,Dezhou,http://shandong.chinadaily.com.cn/e/2009-07/24/content_8469137.htm,http://www.dezhou.gov.cn/english/,http://www.dzwww.com/english/,,,,,,,,,,,,,,,,
1812990,Dengzhou,http://en.wikipedia.org/wiki/Dengzhou,,,,,,,,,,,,,,,,,,
2037799,Datong,http://shanxi.chinadaily.com.cn/datong/,,,,,,,,,,,,,,,,,,
2037799,Datong,,,,,,,,,,,,,,,,,,,
2037860,Daqing,http://en.wikipedia.org/wiki/Daqing,,,,,,,,,,,,,,,,,,
1813802,Danyang,http://www.jiangsu.net/city/city.php?name=danyang,http://www.danyang.gov.cn/english/,,,,,,,,,,,,,,,,,
2037886,Dandong,http://en.wikipedia.org/wiki/Dandong,,,,,,,,,,,,,,,,,,
1814087,Dalian,http://english.runsky.com/,http://en.dl.gov.cn/pub/dl_gov/english/,http://www.dlzs.gov.cn/English/,http://www.dlshk.gov.cn/door/ForeignSite/En/EnglishIndex.aspx,http://www.dlgjz.gov.cn/index.php?app=english,http://www.dllsk.gov.cn/english2013/,http://english.dda.gov.cn/main.shtml,http://www.dlwfd.gov.cn/english/,http://english.dlftz.gov.cn/,http://www.hyk.gov.cn/english/index.asp,http://www.ccxi.gov.cn/english/eindex.htm,,,,,,,,
7332364,Cixi,http://www.cixi.gov.cn/col/col16751/,,,,,,,,,,,,,,,,,,
1814906,Chongqing,http://en.cq.gov.cn/index.shtml,http://english.cqnews.net/,http://www.cqjb.gov.cn/en/,http://www.cqjlp.gov.cn/english/,http://www.cqdz.gov.cn/eweb/,http://english.cqwl.gov.cn/Index_6.html,http://xs.cq.gov.cn/en/Travel/,http://english.liangjiang.gov.cn/,,,,,,,,,,,
2038067,Chifeng,http://www.chifeng.gov.cn/html/Intochifeng.shtml,http://www.cfnc.gov.cn/html/english/index.html,,,,,,,,,,,,,,,,,
1815286,Chengdu,http://www.chengdu.gov.cn/echengdu/index/indexnew.jsp,http://www.shanghaidaily.com/chengdu/,,,,,,,,,,,,,,,,,
1815456,Changzhou,http://changzhou.jiangsu.net/,http://www.changzhou.gov.cn/ns_class/english,http://www.liyang.gov.cn/node/english/index.htm,http://en.wj.gov.cn/,http://www.invest-in-cnd.cn/,http://www.zhonglou.gov.cn/english/qgdefault.aspx,http://www.qsy.gov.cn/english/,,,,,,,,,,,,
7283386,Changshu,http://www.jiangsu.net/city/city.php?name=changshu,http://www.changshu.gov.cn/english,,,,,,,,,,,,,,,,,
1815577,Changsha,http://en.changsha.gov.cn/,http://www.hunan.gov.cn/,http://www.furong.gov.cn/en/,http://english.yuelu.gov.cn/,,,,,,,,,,,,,,,
1791121,Changde,http://eng.changde.gov.cn/index.html,http://web.taoyuan.gov.cn/tzzn/000.html,http://wsbs.linli.gov.cn/en/,,,,,,,,,,,,,,,,
